player_id,first_name,last_name,birth_date,is_active,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8475726,Tyler,Toffoli,1992-04-24,True,C,R,72,183,203,92,Scarborough,CAN,2010,LAK,2,17,47,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475726.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475726.jpg
8475798,Mikael,Granlund,1992-02-26,True,C,L,70,178,185,84,Oulu,FIN,2010,MIN,1,9,9,https://assets.nhle.com/mugs/nhl/20252026/ANA/8475798.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475798.jpg
8476624,Barclay,Goodrow,1993-02-26,True,R,L,74,188,209,95,Toronto,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/SJS/8476624.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476624.jpg
8476879,Cody,Ceci,1993-12-21,True,D,R,75,191,210,95,Ottawa,CAN,2012,OTT,1,15,15,https://assets.nhle.com/mugs/nhl/20252026/LAK/8476879.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476879.jpg
8476988,Matt,Benning,1994-05-25,True,D,R,73,185,203,92,Edmonton,CAN,2012,BOS,6,24,175,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476988.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476988.jpg
8477505,Alexander,Wennberg,1994-09-22,True,C,L,74,188,190,86,Stockholm,SWE,2013,CBJ,1,14,14,https://assets.nhle.com/mugs/nhl/20252026/SJS/8477505.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477505.jpg
8477970,Vitek,Vanecek,1996-01-09,True,G,L,74,188,184,83,Havlickuv Brod,CZE,2014,WSH,2,9,39,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477970.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477970.jpg
8478013,Jake,Walman,1996-02-20,True,D,L,73,185,218,99,Toronto,CAN,2014,STL,3,22,82,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478013.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478013.jpg
8478406,Mackenzie,Blackwood,1996-12-09,True,G,L,76,193,225,102,Thunder Bay,CAN,2015,NJD,2,12,42,https://assets.nhle.com/mugs/nhl/20252026/COL/8478406.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478406.jpg
8479316,Luke,Kunin,1997-12-04,True,C,R,72,183,197,89,Chesterfield,USA,2016,MIN,1,15,15,https://assets.nhle.com/mugs/nhl/20252026/FLA/8479316.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479316.jpg
8479983,Mario,Ferraro,1998-09-17,True,D,L,72,183,209,95,Toronto,CAN,2017,SJS,2,18,49,https://assets.nhle.com/mugs/nhl/20252026/SJS/8479983.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479983.jpg
8480172,Jan,Rutta,1990-07-29,False,D,R,75,191,204,93,Pisek,CZE,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8480172.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480172.jpg
8480188,Fabian,Zetterlund,1999-08-25,True,L,R,71,180,220,100,Karlstad,SWE,2017,NJD,3,1,63,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480188.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480188.jpg
8480848,Ty,Dellandrea,2000-07-21,True,C,R,74,188,190,86,Port Perry,CAN,2018,DAL,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480848.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480848.jpg
8481477,Nico,Sturm,1995-05-03,True,C,L,75,191,209,95,Augsburg,GER,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/MIN/8481477.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481477.jpg
8481567,Henry,Thrun,2001-03-12,True,D,L,74,188,210,95,Southborough,USA,2019,ANA,4,8,101,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481567.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481567.jpg
8482101,Danil,Gushchin,2002-02-06,True,R,L,68,173,165,75,Yekaterinburg,RUS,2020,SJS,3,14,76,https://assets.nhle.com/mugs/nhl/20252026/COL/8482101.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482101.jpg
8482667,William,Eklund,2002-10-12,True,L,L,71,180,181,82,Stockholm,SWE,2021,SJS,1,7,7,https://assets.nhle.com/mugs/nhl/20252026/SJS/8482667.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482667.jpg
8482737,Zack,Bolduc,2003-02-24,True,R,L,72,183,187,85,Trois-Rivières,CAN,2021,STL,1,17,17,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482737.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482737.jpg
8484227,Will,Smith,2005-03-17,True,C,R,72,183,181,82,Boston,USA,2023,SJS,1,4,4,https://assets.nhle.com/mugs/nhl/20252026/SJS/8484227.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484227.jpg
8484801,Macklin,Celebrini,2006-06-13,True,C,L,72,183,190,86,North Vancouver,CAN,2024,SJS,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/SJS/8484801.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484801.jpg
8470613,Brent,Burns,1985-03-09,True,D,R,77,196,228,103,barrie,CAN,2003,MIN,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/COL/8470613.png,https://assets.nhle.com/mugs/actionshots/1296x729/8470613.jpg
8473533,Jordan,Staal,1988-09-10,True,C,L,76,193,220,100,Thunder Bay,CAN,2006,PIT,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/CAR/8473533.png,https://assets.nhle.com/mugs/actionshots/1296x729/8473533.jpg
8474151,Ryan,McDonagh,1989-06-13,True,D,L,74,188,219,99,St. Paul,USA,2007,MTL,1,12,12,https://assets.nhle.com/mugs/nhl/20252026/TBL/8474151.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474151.jpg
8474715,Cam,Atkinson,1989-06-05,False,R,R,68,173,178,81,Riverside,USA,2008,CBJ,6,6,157,https://assets.nhle.com/mugs/nhl/latest/8474715.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474715.jpg
8475167,Victor,Hedman,1990-12-18,True,D,L,79,201,245,111,Ornskoldsvik,SWE,2009,TBL,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/TBL/8475167.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475167.jpg
8475200,Dmitry,Orlov,1991-07-23,True,D,L,71,180,214,97,Novokuznetsk,RUS,2009,WSH,2,25,55,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475200.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475200.jpg
8475883,Frederik,Andersen,1989-10-02,True,G,L,76,193,229,104,Herning,DEN,2012,ANA,3,26,87,https://assets.nhle.com/mugs/nhl/20252026/CAR/8475883.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475883.jpg
8476453,Nikita,Kucherov,1993-06-17,True,R,L,72,183,180,82,Maykop,RUS,2011,TBL,2,28,58,https://assets.nhle.com/mugs/nhl/20252026/TBL/8476453.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476453.jpg
8476822,Luke,Glendening,1989-04-28,False,C,R,71,180,190,86,Grand Rapids,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8476822.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476822.jpg
8476878,Zemgus,Girgensons,1994-01-05,True,C,L,75,191,192,87,Riga,LAT,2012,BUF,1,14,14,https://assets.nhle.com/mugs/nhl/20252026/TBL/8476878.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476878.jpg
8476883,Andrei,Vasilevskiy,1994-07-25,True,G,L,76,193,228,103,Tyumen,RUS,2012,TBL,1,19,19,https://assets.nhle.com/mugs/nhl/20252026/TBL/8476883.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476883.jpg
8476906,Shayne,Gostisbehere,1993-04-20,True,D,L,71,180,183,83,Pembroke Pines,USA,2012,PHI,3,17,78,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476906.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476906.jpg
8476921,Jordan,Martinook,1992-07-25,True,L,L,73,185,208,94,Brandon,CAN,2012,PHX,2,28,58,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476921.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476921.jpg
8476958,Jaccob,Slavin,1994-05-01,True,D,L,75,191,207,94,Denver,USA,2012,CAR,4,29,120,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476958.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476958.jpg
8477404,Jake,Guentzel,1994-10-06,True,C,L,71,180,178,81,Omaha,USA,2013,PIT,3,16,77,https://assets.nhle.com/mugs/nhl/20252026/TBL/8477404.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477404.jpg
8477426,Nick,Paul,1995-03-20,True,L,L,76,193,230,104,Mississauga,CAN,2013,DAL,4,10,101,https://assets.nhle.com/mugs/nhl/20252026/TBL/8477426.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477426.jpg
8477478,William,Carrier,1994-12-20,True,L,L,74,188,220,100,LaSalle,CAN,2013,STL,2,27,57,https://assets.nhle.com/mugs/nhl/20252026/CAR/8477478.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477478.jpg
8477992,Jonas,Johansson,1995-09-19,True,G,L,77,196,218,99,Gavle,SWE,2014,BUF,3,1,61,https://assets.nhle.com/mugs/nhl/20252026/TBL/8477992.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477992.jpg
8478010,Brayden,Point,1996-03-13,True,C,R,71,180,175,79,Calgary,CAN,2014,TBL,3,19,79,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478010.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478010.jpg
8478178,Darren,Raddysh,1996-02-28,True,D,R,73,185,202,92,Toronto,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478178.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478178.jpg
8478416,Erik,Cernak,1997-05-28,True,D,R,76,193,230,104,Kosice,SVK,2015,LAK,2,13,43,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478416.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478416.jpg
8478427,Sebastian,Aho,1997-07-26,True,C,L,72,183,180,82,Rauma,FIN,2015,CAR,2,5,35,https://assets.nhle.com/mugs/nhl/20252026/CAR/8478427.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478427.jpg
8478458,Jack,Roslovic,1997-01-29,False,C,R,73,185,198,90,Columbus,USA,2015,WPG,1,25,25,https://assets.nhle.com/mugs/nhl/latest/8478458.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478458.jpg
8478519,Anthony,Cirelli,1997-07-15,True,C,L,73,185,191,87,Etobicoke,CAN,2015,TBL,3,11,72,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478519.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478519.jpg
8478970,Jalen,Chatfield,1996-05-15,True,D,R,73,185,199,90,Ypsilanti,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CAR/8478970.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478970.jpg
8479542,Brandon,Hagel,1998-08-27,True,L,L,74,188,180,82,Saskatoon,CAN,2016,BUF,6,8,159,https://assets.nhle.com/mugs/nhl/20252026/TBL/8479542.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479542.jpg
8480039,Martin,Necas,1999-01-15,True,C,R,75,191,195,88,Nove Mesto na Morave,CZE,2017,CAR,1,12,12,https://assets.nhle.com/mugs/nhl/20252026/COL/8480039.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480039.jpg
8480246,Nick,Perbix,1998-06-15,True,D,R,76,193,206,93,Elk River,USA,2017,TBL,6,14,169,https://assets.nhle.com/mugs/nhl/20252026/NSH/8480246.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480246.jpg
8480336,Sean,Walker,1994-11-13,True,D,R,71,180,191,87,Keswick,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480336.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480336.jpg
8480762,Eric,Robinson,1995-06-14,True,L,L,74,188,211,96,Bellmawr,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480762.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480762.jpg
8480829,Jesperi,Kotkaniemi,2000-07-06,True,C,L,75,191,203,92,Pori,FIN,2018,MTL,1,3,3,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480829.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480829.jpg
8480830,Andrei,Svechnikov,2000-03-26,True,R,L,75,191,199,90,Barnaul,RUS,2018,CAR,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480830.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480830.jpg
8480835,Jack,Drury,2000-02-03,True,C,L,71,180,186,84,New York,USA,2018,CAR,2,11,42,https://assets.nhle.com/mugs/nhl/20252026/COL/8480835.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480835.jpg
8481611,Pyotr,Kochetkov,1999-06-25,True,G,L,75,191,193,88,Penza,RUS,2019,CAR,2,5,36,https://assets.nhle.com/mugs/nhl/20252026/CAR/8481611.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481611.jpg
8482070,Mitchell,Chaffee,1998-01-26,True,R,R,73,185,204,93,Grand Rapids,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482070.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482070.jpg
8482093,Seth,Jarvis,2002-02-01,True,C,R,70,178,184,83,Winnipeg,CAN,2020,CAR,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/CAR/8482093.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482093.jpg
8482655,J.J.,Moser,2000-06-06,True,D,L,74,188,181,82,Biel,SUI,2021,ARI,2,28,60,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482655.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482655.jpg
8482809,Jackson,Blake,2003-08-03,True,R,R,71,180,178,81,Fargo,USA,2021,CAR,4,13,109,https://assets.nhle.com/mugs/nhl/20252026/CAR/8482809.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482809.jpg
8482929,Emil,Lilleberg,2001-02-02,True,D,L,75,191,208,94,Sarpsborg,NOR,2021,ARI,4,11,107,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482929.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482929.jpg
8483447,Conor,Geekie,2004-05-05,True,C,L,76,193,207,94,Strathclair,CAN,2022,ARI,1,11,11,https://assets.nhle.com/mugs/nhl/20252026/TBL/8483447.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483447.jpg
8476960,Andreas,Athanasiou,1994-08-06,False,C,L,74,188,190,86,Woodbridge,CAN,2012,DET,4,19,110,https://assets.nhle.com/mugs/nhl/latest/8476960.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476960.jpg
8482176,Wyatt,Kaiser,2002-07-31,True,D,L,72,183,173,78,Andover,USA,2020,CHI,3,19,81,https://assets.nhle.com/mugs/nhl/20252026/CHI/8482176.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482176.jpg
8473446,Erik,Johnson,1988-03-21,False,D,R,76,193,225,102,Bloomington,USA,2006,STL,1,1,1,https://assets.nhle.com/mugs/nhl/latest/8473446.png,https://assets.nhle.com/mugs/actionshots/1296x729/8473446.jpg
8476461,Sean,Couturier,1992-12-07,True,C,L,76,193,210,95,Phoenix,USA,2011,PHI,1,8,8,https://assets.nhle.com/mugs/nhl/20252026/PHI/8476461.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476461.jpg
8476872,Scott,Laughton,1994-05-30,True,L,L,73,185,191,87,Oakville,CAN,2012,PHI,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476872.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476872.jpg
8477499,Rasmus,Ristolainen,1994-10-27,True,D,R,76,193,208,94,Turku,FIN,2013,BUF,1,8,8,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477499.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477499.jpg
8477903,Garnet,Hathaway,1991-11-23,True,R,R,74,188,212,96,Naples,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477903.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477903.jpg
8477948,Travis,Sanheim,1996-03-29,True,D,L,76,193,222,101,Elkhorn,CAN,2014,PHI,1,17,17,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477948.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477948.jpg
8478439,Travis,Konecny,1997-03-11,True,R,R,70,178,192,87,London,CAN,2015,PHI,1,24,24,https://assets.nhle.com/mugs/nhl/20252026/PHI/8478439.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478439.jpg
8478454,Noah,Juulsen,1997-04-02,True,D,R,74,188,201,91,Surrey,CAN,2015,MTL,1,26,26,https://assets.nhle.com/mugs/nhl/20252026/PHI/8478454.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478454.jpg
8478905,Ivan,Fedotov,1996-11-28,True,G,L,79,201,214,97,Lappeenranta,FIN,2015,PHI,7,7,188,https://assets.nhle.com/mugs/nhl/20252026/PHI/8478905.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478905.jpg
8480015,Owen,Tippett,1999-02-16,True,R,R,73,185,210,95,Peterborough,CAN,2017,FLA,1,10,10,https://assets.nhle.com/mugs/nhl/20252026/PHI/8480015.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480015.jpg
8480028,Morgan,Frost,1999-05-14,True,C,L,72,183,193,88,Aurora,CAN,2017,PHI,1,27,27,https://assets.nhle.com/mugs/nhl/20252026/CGY/8480028.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480028.jpg
8480068,Ryan,Poehling,1999-01-03,True,C,L,74,188,204,93,Lakeville,USA,2017,MTL,1,25,25,https://assets.nhle.com/mugs/nhl/20252026/ANA/8480068.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480068.jpg
8480459,Pius,Suter,1996-05-24,True,C,L,71,180,179,81,Zurich,SUI,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/STL/8480459.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480459.jpg
8480797,Joel,Farabee,2000-02-25,True,L,L,72,183,186,84,Syracuse,USA,2018,PHI,1,14,14,https://assets.nhle.com/mugs/nhl/20252026/CGY/8480797.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480797.jpg
8481035,Samuel,Ersson,1999-10-20,True,G,L,75,191,194,88,Falun,SWE,2018,PHI,5,19,143,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481035.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481035.jpg
8481178,Egor,Zamula,2000-03-30,True,D,L,75,191,200,91,Chelyabinsk,RUS,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481178.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481178.jpg
8481546,Cam,York,2001-01-05,True,D,L,72,183,194,88,Anaheim,USA,2019,PHI,1,14,14,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481546.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481546.jpg
8481553,Bobby,Brink,2001-07-08,True,R,R,68,173,169,77,Minnetonka,USA,2019,PHI,2,3,34,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481553.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481553.jpg
8482142,Jamie,Drysdale,2002-04-08,True,D,R,71,180,185,84,Toronto,CAN,2020,ANA,1,6,6,https://assets.nhle.com/mugs/nhl/20252026/PHI/8482142.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482142.jpg
8482159,Tyson,Foerster,2002-01-18,True,R,R,74,188,215,98,Alliston,CAN,2020,PHI,1,23,23,https://assets.nhle.com/mugs/nhl/20252026/PHI/8482159.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482159.jpg
8484387,Matvei,Michkov,2004-12-09,True,R,L,70,178,172,78,Perm,RUS,2023,PHI,1,7,7,https://assets.nhle.com/mugs/nhl/20252026/PHI/8484387.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484387.jpg
8484779,Jett,Luchanko,2006-08-21,True,C,R,71,180,180,82,London,CAN,2024,PHI,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/PHI/8484779.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484779.jpg
8480058,P.O,Joseph,1999-07-01,True,D,L,74,188,185,84,Laval,CAN,2017,ARI,1,23,23,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480058.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480058.jpg
8481655,Cole,Schwindt,2001-04-25,True,R,R,74,188,203,92,Kitchener,CAN,2019,FLA,3,19,81,https://assets.nhle.com/mugs/nhl/20252026/VGK/8481655.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481655.jpg
8483505,Matthew,Poitras,2004-03-10,True,C,R,71,180,180,82,Whitby,CAN,2022,BOS,2,22,54,https://assets.nhle.com/mugs/nhl/20252026/BOS/8483505.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483505.jpg
8478502,Dennis,Gilbert,1996-10-30,True,D,L,74,188,216,98,Buffalo,USA,2015,CHI,3,30,91,https://assets.nhle.com/mugs/nhl/20252026/PHI/8478502.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478502.jpg
8480825,Patrick,Giles,2000-01-03,True,R,R,77,196,218,99,Chevy Chase,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480825.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480825.jpg
8475810,Bryan,Rust,1992-05-11,True,R,R,71,180,198,90,Pontiac,USA,2010,PIT,3,20,80,https://assets.nhle.com/mugs/nhl/20252026/PIT/8475810.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475810.jpg
8479772,Zack,MacEwen,1996-07-08,True,R,R,76,193,227,103,Charlottetown,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/OTT/8479772.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479772.jpg
8475718,Justin,Holl,1992-01-30,True,D,R,76,193,194,88,Tonka Bay,USA,2010,CHI,2,24,54,https://assets.nhle.com/mugs/nhl/20252026/DET/8475718.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475718.jpg
8477424,Juuse,Saros,1995-04-19,True,G,L,71,180,180,82,Forssa,FIN,2013,NSH,4,8,99,https://assets.nhle.com/mugs/nhl/20252026/NSH/8477424.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477424.jpg
8479312,Alex,Lyon,1992-12-09,True,G,L,73,185,196,89,Baudette,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479312.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479312.jpg
8481607,Albert,Johansson,2001-01-04,True,D,L,72,183,168,76,Karlstad,SWE,2019,DET,2,29,60,https://assets.nhle.com/mugs/nhl/20252026/DET/8481607.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481607.jpg
8474682,Dustin,Tokarski,1989-09-16,False,G,L,72,183,198,90,Watson,CAN,2008,TBL,5,1,122,https://assets.nhle.com/mugs/nhl/latest/8474682.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474682.jpg
8479591,Michael,Eyssimont,1996-09-09,True,C,L,72,183,191,87,Littleton,USA,2016,LAK,5,21,142,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479591.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479591.jpg
8480883,Ty,Smith,2000-03-24,False,D,L,71,180,180,82,Lloydminster,CAN,2018,NJD,1,17,17,https://assets.nhle.com/mugs/nhl/latest/8480883.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480883.jpg
8482201,Gage,Goncalves,2001-01-16,True,C,L,73,185,184,83,Mission,CAN,2020,TBL,2,31,62,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482201.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482201.jpg
8484929,Juha,Jaaska,1998-02-09,True,L,L,72,183,210,95,Helsinki,FIN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CAR/8484929.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484929.jpg
8482460,Matt,Rempe,2002-06-29,True,C,R,81,206,255,116,Calgary,CAN,2020,NYR,6,10,165,https://assets.nhle.com/mugs/nhl/20252026/NYR/8482460.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482460.jpg
8471214,Alex,Ovechkin,1985-09-17,True,L,R,75,191,238,108,Moscow,RUS,2004,WSH,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/WSH/8471214.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471214.jpg
8474590,John,Carlson,1990-01-10,True,D,R,75,191,220,100,Natick,USA,2008,WSH,1,27,27,https://assets.nhle.com/mugs/nhl/20252026/WSH/8474590.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474590.jpg
8475343,Nic,Dowd,1990-05-27,True,C,R,74,188,190,86,Huntsville,USA,2009,LAK,7,18,198,https://assets.nhle.com/mugs/nhl/20252026/WSH/8475343.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475343.jpg
8476880,Tom,Wilson,1994-03-29,True,R,R,76,193,225,102,Toronto,CAN,2012,WSH,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/WSH/8476880.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476880.jpg
8477845,Trevor,van Riemsdyk,1991-07-24,True,D,R,75,191,197,89,Middletown,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/WSH/8477845.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477845.jpg
8477947,Sonny,Milano,1996-05-12,True,L,L,72,183,194,88,Massapequa,USA,2014,CBJ,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/WSH/8477947.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477947.jpg
8478233,Andrew,Mangiapane,1996-04-04,True,L,L,70,178,183,83,Toronto,CAN,2015,CGY,6,15,166,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478233.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478233.jpg
8478440,Dylan,Strome,1997-03-07,True,C,L,75,191,196,89,Mississauga,CAN,2015,ARI,1,3,3,https://assets.nhle.com/mugs/nhl/20252026/WSH/8478440.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478440.jpg
8478911,Matt,Roy,1995-03-01,True,D,R,74,188,212,96,Detroit,USA,2015,LAK,7,13,194,https://assets.nhle.com/mugs/nhl/20252026/WSH/8478911.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478911.jpg
8479292,Charlie,Lindgren,1993-12-18,True,G,R,74,188,190,86,Lakeville,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/WSH/8479292.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479292.jpg
