game_num,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_goals,h_goals,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_ppg,h_ppg,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways
2024020320,2024-11-23,Crypto.com Arena,Los Angeles,55,26,SEA,LAK,1,2,20,21,0.466667,0.533333,0,1,0,1,4,8,24,24,15,15,14,11,3,4
2024020321,2024-11-23,Amerant Bank Arena,Sunrise,21,13,COL,FLA,7,4,25,31,0.393939,0.606061,0,1,0,0.25,10,4,9,31,18,14,21,12,5,3
2024020322,2024-11-23,Centre Bell,Montreal,54,8,VGK,MTL,6,2,28,17,0.509804,0.490196,0,1,0,0.5,4,4,19,40,17,13,19,20,7,5
2024020323,2024-11-23,Canadian Tire Centre,Ottawa,23,9,VAN,OTT,4,3,21,29,0.345455,0.654545,1,2,0.166667,0.666667,30,33,37,36,19,7,8,6,7,6
2024020324,2024-11-23,Little Caesars Arena,Detroit,6,17,BOS,DET,2,1,29,20,0.55,0.45,1,0,0.5,0,8,4,23,9,16,7,16,26,6,3
2024020325,2024-11-23,Amalie Arena,Tampa,25,14,DAL,TBL,4,2,28,29,0.439394,0.560606,1,0,0.333333,0,6,6,10,31,16,9,17,16,2,3
2024020326,2024-11-23,PPG Paints Arena,Pittsburgh,59,5,UTA,PIT,6,1,30,28,0.474576,0.525424,3,1,0.75,0.25,8,8,31,42,15,8,12,7,2,7
2024020327,2024-11-23,Capital One Arena,Washington,1,15,NJD,WSH,3,2,33,25,0.54717,0.45283,2,1,0.4,0.5,11,17,14,18,28,17,11,14,5,5
2024020328,2024-11-23,Nationwide Arena,Columbus,12,29,CAR,CBJ,4,5,36,32,0.608696,0.391304,1,1,0.25,0.2,10,8,21,16,10,19,20,23,2,9
2024020329,2024-11-23,Bridgestone Arena,Nashville,52,18,WPG,NSH,1,4,24,36,0.48,0.52,0,1,0,0.333333,8,8,18,29,15,10,18,15,5,7
2024020330,2024-11-23,UBS Arena,Elmont,19,2,STL,NYI,1,3,25,31,0.358491,0.641509,1,1,1,0.5,4,2,24,29,6,20,12,14,4,2
2024020331,2024-11-23,SAP Center at San Jose,San Jose,7,28,BUF,SJS,4,2,31,33,0.662338,0.337662,0,0,0,0,16,10,20,45,16,13,25,15,5,12
2024020332,2024-11-23,Rogers Place,Edmonton,3,22,NYR,EDM,2,6,34,40,0.44,0.56,0,0,0,0,6,6,21,12,10,14,23,27,10,2
2024020333,2024-11-24,Scotiabank Arena,Toronto,59,10,UTA,TOR,2,3,26,35,0.459016,0.540984,1,1,0.5,0.166667,12,4,21,34,13,10,18,15,3,3
2024020334,2024-11-25,Amalie Arena,Tampa,21,14,COL,TBL,2,8,25,33,0.372881,0.627119,0,2,0,1,4,6,22,11,13,17,26,24,4,5
2024020335,2024-11-25,Amerant Bank Arena,Sunrise,15,13,WSH,FLA,4,1,31,21,0.578947,0.421053,1,0,0.25,0,10,10,23,30,15,17,16,17,5,5
2024020336,2024-11-25,Prudential Center,Newark,18,1,NSH,NJD,2,5,22,46,0.388889,0.611111,0,1,0,0.5,4,23,30,32,11,18,20,19,7,3
2024020337,2024-11-25,Madison Square Garden,New York,19,3,STL,NYR,5,2,44,29,0.439024,0.560976,0,0,0,0,8,8,24,23,17,14,18,19,4,6
2024020338,2024-11-25,Wells Fargo Center,Philadelphia,54,4,VGK,PHI,5,4,30,36,0.508197,0.491803,1,0,1,0,6,2,28,14,14,15,14,13,6,6
2024020339,2024-11-25,Lenovo Center,Raleigh,25,12,DAL,CAR,4,6,19,34,0.402778,0.597222,0,2,0,1,4,6,12,32,10,6,10,14,10,6
2024020340,2024-11-25,Canadian Tire Centre,Ottawa,20,9,CGY,OTT,3,4,27,30,0.434783,0.565217,1,2,0.5,0.222222,20,6,14,27,23,20,16,11,5,10
2024020341,2024-11-25,UBS Arena,Elmont,17,2,DET,NYI,4,2,21,29,0.325,0.675,0,0,0,0,10,10,24,23,11,14,12,16,3,4
2024020342,2024-11-25,Xcel Energy Center,St. Paul,52,30,WPG,MIN,4,1,32,44,0.45283,0.54717,1,0,0.333333,0,6,8,16,19,17,14,14,17,5,9
2024020343,2024-11-25,Honda Center,Anaheim,55,24,SEA,ANA,3,2,28,23,0.596154,0.403846,0,0,0,0,6,10,15,32,13,17,15,14,3,5
2024020344,2024-11-25,SAP Center at San Jose,San Jose,26,28,LAK,SJS,2,7,24,21,0.55,0.45,0,2,0,0.333333,12,4,18,20,6,16,20,16,4,6
2024020345,2024-11-26,TD Garden,Boston,23,6,VAN,BOS,2,0,15,33,0.409836,0.590164,1,0,0.5,0,6,4,30,29,26,11,16,12,2,2
2024020346,2024-11-26,Centre Bell,Montreal,59,8,UTA,MTL,3,2,29,13,0.422222,0.577778,0,0,0,0,8,20,15,44,15,24,11,7,4,8
2024020347,2024-11-27,KeyBank Center,Buffalo,30,7,MIN,BUF,1,0,30,39,0.466667,0.533333,0,0,0,0,4,0,22,15,32,14,11,19,4,3
2024020348,2024-11-27,Prudential Center,Newark,19,1,STL,NJD,3,0,20,32,0.56,0.44,0,0,0,0,8,8,13,21,24,10,11,10,3,6
2024020349,2024-11-27,Lenovo Center,Raleigh,3,12,NYR,CAR,3,4,22,31,0.58,0.42,0,2,0,0.5,8,4,28,17,20,8,17,15,6,9
2024020350,2024-11-27,Little Caesars Arena,Detroit,20,17,CGY,DET,1,2,25,27,0.419355,0.580645,1,2,0.25,0.5,8,8,11,17,14,18,12,21,5,6
2024020351,2024-11-27,Amalie Arena,Tampa,15,14,WSH,TBL,5,4,32,28,0.637931,0.362069,1,1,0.333333,0.333333,11,11,24,26,15,11,17,13,5,5
2024020352,2024-11-27,Amerant Bank Arena,Sunrise,10,13,TOR,FLA,1,5,24,24,0.6,0.4,1,2,0.333333,0.4,10,6,19,28,20,11,11,14,7,7
2024020353,2024-11-27,UBS Arena,Elmont,6,2,BOS,NYI,6,3,21,24,0.491228,0.508772,0,0,0,0,2,0,35,36,15,11,15,16,3,2
2024020354,2024-11-27,PPG Paints Arena,Pittsburgh,23,5,VAN,PIT,4,5,29,23,0.350877,0.649123,0,1,0,0.25,8,2,32,11,10,22,12,17,4,6
2024020355,2024-11-27,Nationwide Arena,Columbus,8,29,MTL,CBJ,4,3,23,24,0.52459,0.47541,1,0,0.5,0,13,11,24,25,14,16,9,14,5,2
2024020356,2024-11-27,Bridgestone Arena,Nashville,4,18,PHI,NSH,3,2,23,27,0.404255,0.595745,0,0,0,0,6,6,25,23,32,11,37,29,5,4
2024020357,2024-11-27,United Center,Chicago,25,16,DAL,CHI,2,6,27,26,0.634615,0.365385,1,1,0.25,0.5,4,8,14,14,10,28,20,17,12,4
2024020358,2024-11-27,Ball Arena,Denver,54,21,VGK,COL,1,2,19,34,0.48,0.52,0,0,0,0,4,2,10,10,28,11,23,23,3,0
2024020359,2024-11-27,Crypto.com Arena,Los Angeles,52,26,WPG,LAK,1,4,14,33,0.473684,0.526316,1,1,0.333333,0.5,6,8,18,32,12,13,15,17,6,7
2024020360,2024-11-27,Climate Pledge Arena,Seattle,24,55,ANA,SEA,5,2,33,44,0.380282,0.619718,1,0,0.5,0,22,6,34,21,16,17,17,13,3,6
2024020361,2024-11-27,SAP Center at San Jose,San Jose,9,28,OTT,SJS,4,3,11,39,0.55102,0.44898,1,1,0.5,0.5,4,4,30,29,24,6,13,19,5,5
2024020362,2024-11-29,Wells Fargo Center,Philadelphia,3,4,NYR,PHI,1,3,23,35,0.481481,0.518519,0,0,0,0,2,0,27,8,12,21,18,15,3,7
2024020363,2024-11-29,Xcel Energy Center,St. Paul,16,30,CHI,MIN,2,3,23,29,0.357143,0.642857,1,0,0.333333,0,4,6,14,17,16,4,19,14,10,1
2024020364,2024-11-29,KeyBank Center,Buffalo,23,7,VAN,BUF,4,3,22,34,0.482143,0.517857,1,0,0.25,0,10,8,24,18,17,15,19,18,4,2
2024020365,2024-11-29,Little Caesars Arena,Detroit,1,17,NJD,DET,5,4,29,28,0.467742,0.532258,3,1,0.75,0.25,13,13,30,19,13,26,26,14,5,0
2024020366,2024-11-29,Capital One Arena,Washington,2,15,NYI,WSH,4,5,24,26,0.575758,0.424242,0,2,0,0.5,8,6,21,21,19,13,11,8,7,9
2024020367,2024-11-29,Lenovo Center,Raleigh,13,12,FLA,CAR,6,3,30,31,0.476923,0.523077,0,1,0,0.2,10,6,23,16,14,14,23,22,2,3
2024020368,2024-11-29,Nationwide Arena,Columbus,20,29,CGY,CBJ,2,5,29,34,0.5,0.5,1,1,0.5,1,19,21,28,24,10,20,35,28,7,8
2024020369,2024-11-29,Bridgestone Arena,Nashville,14,18,TBL,NSH,3,2,28,31,0.491803,0.508197,1,0,0.25,0,6,10,28,39,12,20,23,24,3,9
2024020370,2024-11-29,Honda Center,Anaheim,26,24,LAK,ANA,2,1,18,31,0.528302,0.471698,0,0,0,0,8,6,18,25,9,20,11,10,6,5
2024020371,2024-11-29,SAP Center at San Jose,San Jose,55,28,SEA,SJS,5,8,31,27,0.448276,0.551724,2,0,0.333333,0,7,17,26,18,15,13,18,17,7,4
2024020372,2024-11-29,TD Garden,Boston,5,6,PIT,BOS,2,1,36,31,0.517857,0.482143,0,0,0,0,8,6,15,25,15,12,15,15,4,6
2024020373,2024-11-29,American Airlines Center,Dallas,21,25,COL,DAL,3,5,32,24,0.424658,0.575342,1,2,0.2,0.5,8,10,20,20,19,14,9,11,2,5
2024020374,2024-11-29,T-Mobile Arena,Paradise,52,54,WPG,VGK,3,4,25,30,0.3125,0.6875,0,0,0,0,4,6,22,17,12,8,18,14,7,4
2024020375,2024-11-29,Delta Center,Salt Lake City,22,59,EDM,UTA,4,3,32,31,0.471698,0.528302,2,0,0.666667,0,2,6,8,16,7,23,12,16,12,8
2024020376,2024-11-30,Madison Square Garden,New York,8,3,MTL,NYR,3,4,28,28,0.439394,0.560606,0,3,0,0.5,23,17,23,22,18,10,12,11,2,3
2024020377,2024-11-30,Amerant Bank Arena,Sunrise,12,13,CAR,FLA,0,6,20,35,0.491803,0.508197,0,3,0,0.5,16,8,23,25,8,15,17,15,8,6
2024020378,2024-11-30,Amalie Arena,Tampa,10,14,TOR,TBL,5,3,29,41,0.485714,0.514286,0,1,0,0.333333,6,2,22,20,15,12,11,9,4,2
2024020379,2024-11-30,Prudential Center,Newark,15,1,WSH,NJD,6,5,32,27,0.515152,0.484848,3,2,0.6,0.666667,10,14,5,25,11,11,18,16,5,2
2024020380,2024-11-30,PPG Paints Arena,Pittsburgh,20,5,CGY,PIT,2,6,32,43,0.461538,0.538462,0,3,0,0.6,20,6,16,12,13,23,10,13,14,4
2024020381,2024-11-30,Enterprise Center,St. Louis,4,19,PHI,STL,3,2,31,27,0.596154,0.403846,0,1,0,0.333333,6,4,12,27,18,8,11,21,6,7
2024020382,2024-11-30,Crypto.com Arena,Los Angeles,9,26,OTT,LAK,2,5,22,27,0.425926,0.574074,0,1,0,0.333333,6,2,31,36,14,20,10,11,3,8
2024020383,2024-11-30,UBS Arena,Elmont,7,2,BUF,NYI,0,3,29,20,0.428571,0.571429,0,1,0,0.333333,6,4,16,30,13,16,12,15,4,5
2024020384,2024-11-30,Xcel Energy Center,St. Paul,18,30,NSH,MIN,2,3,27,28,0.522727,0.477273,1,1,0.333333,0.333333,11,11,30,22,8,21,21,18,4,5
2024020385,2024-11-30,Ball Arena,Denver,22,21,EDM,COL,4,1,32,28,0.698113,0.301887,0,1,0,0.2,14,8,9,16,15,9,2,11,3,9
2024020386,2024-11-30,T-Mobile Arena,Paradise,59,54,UTA,VGK,6,0,28,29,0.372549,0.627451,1,0,0.333333,0,13,11,5,14,20,9,16,23,6,6
2024020387,2024-11-30,Climate Pledge Arena,Seattle,28,55,SJS,SEA,4,2,23,38,0.508772,0.491228,0,0,0,0,4,2,11,21,21,13,14,16,3,2
2024020388,2024-12-01,Little Caesars Arena,Detroit,23,17,VAN,DET,5,4,32,31,0.5,0.5,2,1,0.5,0.25,8,8,33,27,14,17,15,16,4,3
2024020389,2024-12-01,TD Garden,Boston,8,6,MTL,BOS,3,6,28,30,0.459016,0.540984,0,0,0,0,16,16,18,26,12,20,16,10,4,5
2024020390,2024-12-01,United Center,Chicago,29,16,CBJ,CHI,6,3,36,31,0.553846,0.446154,0,3,0,0.5,27,9,30,21,11,8,14,11,3,4
2024020391,2024-12-01,American Airlines Center,Dallas,52,25,WPG,DAL,1,3,27,31,0.559322,0.440678,0,0,0,0,10,4,31,18,16,13,8,15,5,2
2024020392,2024-12-01,Honda Center,Anaheim,9,24,OTT,ANA,3,4,31,34,0.515625,0.484375,1,1,0.25,0.333333,10,12,22,32,19,17,16,21,3,5
2024020393,2024-12-02,Madison Square Garden,New York,1,3,NJD,NYR,5,1,28,39,0.409836,0.590164,2,1,0.5,0.25,10,10,24,25,27,14,18,12,4,5
2024020394,2024-12-02,Scotiabank Arena,Toronto,16,10,CHI,TOR,1,4,28,22,0.357143,0.642857,0,0,0,0,4,8,22,39,6,16,13,18,5,8
2024020395,2024-12-02,Delta Center,Salt Lake City,25,59,DAL,UTA,2,1,21,37,0.428571,0.571429,1,0,0.333333,0,4,6,11,19,21,23,21,24,13,4
2024020396,2024-12-03,TD Garden,Boston,17,6,DET,BOS,2,3,25,35,0.545455,0.454545,0,1,0,0.333333,12,12,14,40,19,16,16,15,8,7
2024020397,2024-12-03,KeyBank Center,Buffalo,21,7,COL,BUF,5,4,41,30,0.508772,0.491228,0,0,0,0,6,2,24,19,13,11,15,16,5,9
2024020398,2024-12-03,Centre Bell,Montreal,2,8,NYI,MTL,1,2,31,27,0.44186,0.55814,0,1,0,0.5,4,6,32,37,9,19,10,13,3,4
2024020399,2024-12-03,PPG Paints Arena,Pittsburgh,13,5,FLA,PIT,4,5,41,16,0.514286,0.485714,1,0,1,0,4,4,38,14,11,21,13,15,10,5
2024020400,2024-12-03,Capital One Arena,Washington,28,15,SJS,WSH,2,1,31,28,0.490909,0.509091,1,0,0.25,0,6,18,30,22,19,24,23,20,1,0
2024020401,2024-12-03,Lenovo Center,Raleigh,55,12,SEA,CAR,4,2,28,19,0.482143,0.517857,0,1,0,1,2,4,15,26,25,11,18,16,2,3
2024020402,2024-12-03,Xcel Energy Center,St. Paul,23,30,VAN,MIN,2,3,32,29,0.565217,0.434783,1,0,0.333333,0,2,6,14,20,16,7,14,21,6,8
2024020403,2024-12-03,Canada Life Centre,Winnipeg,19,52,STL,WPG,4,1,32,23,0.62069,0.37931,0,0,0,0,4,6,24,18,14,13,18,13,5,6
2024020404,2024-12-03,Scotiabank Saddledome,Calgary,29,20,CBJ,CGY,0,3,16,22,0.403846,0.596154,0,2,0,0.5,8,2,19,21,19,14,12,12,2,8
2024020405,2024-12-03,T-Mobile Arena,Paradise,22,54,EDM,VGK,0,1,28,16,0.588235,0.411765,0,0,0,0,0,0,12,6,16,22,14,19,8,6
2024020406,2024-12-04,Scotiabank Arena,Toronto,18,10,NSH,TOR,2,3,24,28,0.589286,0.410714,0,1,0,0.333333,6,4,15,32,13,18,16,25,3,2
2024020407,2024-12-04,United Center,Chicago,6,16,BOS,CHI,4,2,27,22,0.625,0.375,0,0,0,0,4,10,22,12,14,16,20,6,5,6
2024020408,2024-12-04,Honda Center,Anaheim,54,24,VGK,ANA,4,1,33,20,0.673077,0.326923,0,0,0,0,2,4,11,17,17,14,17,18,5,5
2024020409,2024-12-04,Crypto.com Arena,Los Angeles,25,26,DAL,LAK,2,3,28,17,0.56,0.44,1,0,0.5,0,4,4,8,32,13,21,19,13,4,3
2024020410,2024-12-05,KeyBank Center,Buffalo,52,7,WPG,BUF,3,2,31,30,0.552239,0.447761,1,1,0.2,0.333333,23,27,15,28,18,15,16,16,3,1
2024020411,2024-12-05,Centre Bell,Montreal,18,8,NSH,MTL,0,3,29,30,0.44,0.56,0,1,0,0.333333,6,10,19,26,11,23,19,8,6,11
2024020412,2024-12-05,Canadian Tire Centre,Ottawa,17,9,DET,OTT,1,2,20,32,0.476923,0.523077,1,0,0.333333,0,12,8,15,14,13,13,13,13,6,7
2024020413,2024-12-05,Amalie Arena,Tampa,28,14,SJS,TBL,1,8,21,35,0.611111,0.388889,0,1,0,0.5,4,6,24,16,14,25,18,15,2,3
2024020414,2024-12-05,Wells Fargo Center,Philadelphia,13,4,FLA,PHI,7,5,28,34,0.507937,0.492063,4,1,0.8,0.25,12,14,37,16,13,21,8,7,7,6
2024020415,2024-12-05,Lenovo Center,Raleigh,21,12,COL,CAR,3,5,19,35,0.355932,0.644068,0,2,0,0.4,10,6,22,13,15,11,23,21,4,5
2024020416,2024-12-05,UBS Arena,Elmont,55,2,SEA,NYI,5,2,25,29,0.396226,0.603774,2,0,1,0,6,4,23,24,19,14,8,13,10,8
2024020417,2024-12-05,Scotiabank Saddledome,Calgary,19,20,STL,CGY,4,3,24,39,0.5375,0.4625,1,1,0.333333,0.25,10,8,16,20,21,10,19,11,4,7
2024020418,2024-12-05,Rogers Place,Edmonton,29,22,CBJ,EDM,3,6,22,36,0.37037,0.62963,0,2,0,0.4,10,4,15,12,17,16,11,10,4,2
2024020419,2024-12-06,Scotiabank Arena,Toronto,15,10,WSH,TOR,3,1,26,21,0.542373,0.457627,0,0,0,0,4,8,16,25,13,17,15,21,2,3
2024020420,2024-12-06,Prudential Center,Newark,55,1,SEA,NJD,2,3,19,36,0.509804,0.490196,1,0,0.5,0,4,4,24,28,24,14,10,22,3,4
2024020421,2024-12-06,Madison Square Garden,New York,5,3,PIT,NYR,2,4,22,32,0.352941,0.647059,0,0,0,0,8,10,14,19,12,14,14,14,4,5
2024020422,2024-12-06,Rogers Arena,Vancouver,29,23,CBJ,VAN,2,5,32,17,0.40625,0.59375,0,1,0,0.5,15,17,18,28,11,18,15,11,4,5
2024020423,2024-12-06,T-Mobile Arena,Paradise,25,54,DAL,VGK,2,3,40,28,0.5,0.5,0,2,0,0.333333,12,4,15,19,14,18,29,22,4,8
2024020424,2024-12-06,Honda Center,Anaheim,30,24,MIN,ANA,5,1,33,27,0.581818,0.418182,1,0,0.333333,0,6,8,15,21,21,14,7,11,5,5
2024020425,2024-12-07,TD Garden,Boston,4,6,PHI,BOS,3,4,26,31,0.514706,0.485294,1,1,0.5,0.166667,16,8,18,33,18,9,18,19,1,6
2024020426,2024-12-07,KeyBank Center,Buffalo,59,7,UTA,BUF,5,2,28,25,0.4,0.6,0,0,0,0,11,5,9,39,19,13,11,12,6,11
2024020427,2024-12-07,United Center,Chicago,52,16,WPG,CHI,4,2,29,14,0.477273,0.522727,0,1,0,1,2,4,15,13,10,12,14,11,3,2
2024020428,2024-12-07,UBS Arena,Elmont,12,2,CAR,NYI,3,4,31,25,0.551724,0.448276,2,0,0.666667,0,6,8,17,25,8,32,10,14,12,5
2024020429,2024-12-07,Amerant Bank Arena,Sunrise,28,13,SJS,FLA,1,3,29,54,0.492537,0.507463,1,1,0.142857,0.2,15,21,22,19,20,15,29,26,6,5
2024020430,2024-12-07,Centre Bell,Montreal,15,8,WSH,MTL,4,2,35,24,0.509804,0.490196,1,0,0.333333,0,4,6,23,28,16,17,12,12,3,6
2024020431,2024-12-07,Canadian Tire Centre,Ottawa,18,9,NSH,OTT,1,3,37,30,0.438356,0.561644,0,0,0,0,11,7,25,24,17,16,11,8,3,5
2024020432,2024-12-07,Little Caesars Arena,Detroit,21,17,COL,DET,2,1,25,30,0.372881,0.627119,1,0,1,0,4,4,16,16,19,17,18,26,3,6
2024020433,2024-12-07,PPG Paints Arena,Pittsburgh,10,5,TOR,PIT,2,5,27,29,0.352941,0.647059,1,2,0.333333,0.4,10,6,18,17,22,18,20,9,6,2
2024020434,2024-12-07,Crypto.com Arena,Los Angeles,30,26,MIN,LAK,1,4,23,34,0.44,0.56,0,1,0,0.5,9,9,20,19,22,17,17,10,5,3
2024020435,2024-12-07,Rogers Place,Edmonton,19,22,STL,EDM,2,4,31,21,0.431373,0.568627,1,1,0.5,1,2,4,26,10,12,18,17,15,1,4
2024020436,2024-12-08,Madison Square Garden,New York,55,3,SEA,NYR,7,5,22,37,0.375,0.625,1,1,0.5,0.5,4,4,20,16,20,14,16,12,5,6
2024020437,2024-12-08,Rogers Arena,Vancouver,14,23,TBL,VAN,4,2,33,25,0.454545,0.545455,2,0,0.5,0,6,8,9,28,11,17,24,10,3,2
2024020438,2024-12-08,Canadian Tire Centre,Ottawa,2,9,NYI,OTT,4,2,13,31,0.372549,0.627451,2,1,1,0.333333,6,4,25,16,21,10,15,12,2,2
2024020439,2024-12-08,Canada Life Centre,Winnipeg,29,52,CBJ,WPG,4,1,28,25,0.326087,0.673913,1,1,0.5,0.25,10,6,28,13,24,16,17,17,5,7
2024020440,2024-12-08,Prudential Center,Newark,21,1,COL,NJD,4,0,24,25,0.555556,0.444444,0,0,0,0,6,4,12,19,19,12,13,8,6,2
2024020441,2024-12-08,Wells Fargo Center,Philadelphia,59,4,UTA,PHI,4,2,25,24,0.418182,0.581818,1,0,0.333333,0,6,18,22,23,18,11,6,5,3,6
2024020442,2024-12-08,American Airlines Center,Dallas,20,25,CGY,DAL,2,6,31,28,0.475,0.525,0,0,0,0,8,6,32,11,14,17,13,22,5,4
2024020443,2024-12-09,KeyBank Center,Buffalo,17,7,DET,BUF,6,5,31,21,0.555556,0.444444,0,0,0,0,8,10,12,28,11,20,9,14,2,4
2024020444,2024-12-09,Madison Square Garden,New York,16,3,CHI,NYR,2,1,32,30,0.371429,0.628571,0,0,0,0,4,4,14,25,17,14,9,15,8,2
2024020445,2024-12-09,Centre Bell,Montreal,24,8,ANA,MTL,2,3,29,21,0.5,0.5,1,1,0.333333,0.5,9,11,30,21,11,17,12,15,6,1
2024020446,2024-12-10,Prudential Center,Newark,10,1,TOR,NJD,2,1,17,39,0.491525,0.508475,0,0,0,0,8,6,22,18,20,13,13,11,4,9
2024020447,2024-12-10,PPG Paints Arena,Pittsburgh,21,5,COL,PIT,6,2,27,27,0.382353,0.617647,0,0,0,0,10,8,16,10,15,16,16,15,8,8
2024020448,2024-12-10,Lenovo Center,Raleigh,28,12,SJS,CAR,2,3,23,28,0.557692,0.442308,0,0,0,0,8,6,34,31,19,19,17,15,8,6
2024020449,2024-12-10,Nationwide Arena,Columbus,4,29,PHI,CBJ,5,3,25,18,0.355556,0.644444,1,1,0.333333,0.5,9,11,18,26,16,17,20,7,1,1
2024020450,2024-12-10,UBS Arena,Elmont,26,2,LAK,NYI,3,1,30,20,0.526316,0.473684,0,0,0,0,6,2,14,16,12,9,17,11,5,6
2024020451,2024-12-10,Bridgestone Arena,Nashville,20,18,CGY,NSH,4,3,28,20,0.433962,0.566038,1,0,0.5,0,4,4,21,28,21,13,13,13,7,4
2024020452,2024-12-10,Canada Life Centre,Winnipeg,6,52,BOS,WPG,1,8,24,35,0.522388,0.477612,1,3,0.5,0.5,37,29,56,35,8,16,22,24,4,4
2024020453,2024-12-10,Rogers Place,Edmonton,14,22,TBL,EDM,1,2,22,25,0.517241,0.482759,0,0,0,0,4,4,14,9,10,14,14,16,4,2
2024020454,2024-12-10,Delta Center,Salt Lake City,30,59,MIN,UTA,5,4,38,25,0.469697,0.530303,0,2,0,0.666667,6,4,27,14,13,13,25,30,5,9
2024020455,2024-12-10,Rogers Arena,Vancouver,19,23,STL,VAN,4,3,25,25,0.546875,0.453125,1,1,0.5,0.333333,8,6,15,30,18,14,17,15,11,14
2024020456,2024-12-10,Climate Pledge Arena,Seattle,13,55,FLA,SEA,2,1,33,18,0.5,0.5,0,0,0,0,6,4,29,16,13,18,9,11,8,3
2024020457,2024-12-11,KeyBank Center,Buffalo,3,7,NYR,BUF,3,2,28,31,0.536232,0.463768,1,0,0.25,0,9,13,33,19,20,18,17,10,4,6
2024020458,2024-12-11,Canadian Tire Centre,Ottawa,24,9,ANA,OTT,1,5,32,34,0.351852,0.648148,0,3,0,0.6,25,15,37,23,15,12,14,12,3,5
2024020459,2024-12-12,Scotiabank Arena,Toronto,24,10,ANA,TOR,2,3,28,33,0.423729,0.576271,1,0,1,0,4,2,22,16,16,10,20,15,3,0
2024020460,2024-12-12,Centre Bell,Montreal,5,8,PIT,MTL,9,2,33,23,0.509804,0.490196,2,0,0.666667,0,8,6,11,26,8,16,13,15,7,3
2024020461,2024-12-12,Prudential Center,Newark,26,1,LAK,NJD,1,3,14,26,0.56,0.44,0,0,0,0,2,2,18,27,20,16,20,15,7,4
2024020462,2024-12-12,Wells Fargo Center,Philadelphia,17,4,DET,PHI,1,4,26,36,0.369565,0.630435,0,0,0,0,2,2,16,12,12,19,19,15,7,5
2024020463,2024-12-12,Nationwide Arena,Columbus,15,29,WSH,CBJ,2,1,37,33,0.612903,0.387097,0,1,0,0.2,10,2,12,19,14,15,10,16,6,3
2024020464,2024-12-12,UBS Arena,Elmont,16,2,CHI,NYI,4,5,30,21,0.272727,0.727273,1,0,0.5,0,6,4,15,22,15,19,19,27,5,6
2024020465,2024-12-12,Enterprise Center,St. Louis,28,19,SJS,STL,4,3,31,20,0.5,0.5,1,0,0.5,0,11,11,32,31,21,14,15,16,12,2
2024020466,2024-12-12,American Airlines Center,Dallas,18,25,NSH,DAL,4,1,26,36,0.385965,0.614035,0,0,0,0,4,4,20,18,18,9,10,12,4,3
2024020467,2024-12-12,Xcel Energy Center,St. Paul,22,30,EDM,MIN,7,1,35,30,0.56,0.44,2,1,0.5,0.333333,11,13,8,23,11,14,14,21,3,3
2024020468,2024-12-12,Canada Life Centre,Winnipeg,54,52,VGK,WPG,3,2,36,20,0.54,0.46,1,0,0.25,0,2,8,27,31,12,25,13,15,13,7
2024020469,2024-12-12,Ball Arena,Denver,59,21,UTA,COL,4,1,23,24,0.433962,0.566038,1,0,0.5,0,6,4,10,23,23,11,15,21,6,16
2024020470,2024-12-12,Scotiabank Saddledome,Calgary,14,20,TBL,CGY,8,3,26,22,0.625,0.375,3,0,1,0,0,6,13,17,15,20,11,19,7,9
2024020471,2024-12-12,Rogers Arena,Vancouver,13,23,FLA,VAN,0,4,27,19,0.438596,0.561404,0,1,0,1,4,6,25,26,7,18,19,8,6,8
2024020472,2024-12-12,Climate Pledge Arena,Seattle,6,55,BOS,SEA,1,5,34,21,0.568182,0.431818,0,1,0,0.333333,6,2,23,26,19,20,14,19,5,5
2024020473,2024-12-13,Lenovo Center,Raleigh,9,12,OTT,CAR,3,0,22,32,0.550725,0.449275,0,0,0,0,4,6,26,29,16,8,15,18,10,9
2024020474,2024-12-14,Prudential Center,Newark,16,1,CHI,NJD,1,4,17,24,0.340426,0.659574,0,0,0,0,6,6,19,25,20,15,23,22,5,6
2024020475,2024-12-14,Madison Square Garden,New York,26,3,LAK,NYR,5,1,32,32,0.372549,0.627451,0,0,0,0,11,11,14,39,8,12,21,23,2,3
2024020476,2024-12-14,Xcel Energy Center,St. Paul,4,30,PHI,MIN,1,4,22,22,0.566667,0.433333,0,0,0,0,9,13,17,18,11,16,15,15,6,5
2024020477,2024-12-14,Rogers Place,Edmonton,54,22,VGK,EDM,3,6,42,34,0.575758,0.424242,0,1,0,0.5,4,2,31,18,11,23,17,20,1,5
2024020478,2024-12-14,Canadian Tire Centre,Ottawa,5,9,PIT,OTT,2,3,27,31,0.54,0.46,0,0,0,0,4,0,36,32,11,17,19,18,7,7
2024020479,2024-12-14,Little Caesars Arena,Detroit,10,17,TOR,DET,2,4,25,26,0.489362,0.510638,1,0,0.5,0,6,4,19,13,19,14,9,12,5,7
2024020480,2024-12-14,Capital One Arena,Washington,7,15,BUF,WSH,2,4,21,31,0.54386,0.45614,0,2,0,0.666667,11,9,25,27,10,17,11,13,8,4
